scene_name,left,right,contact_count,contact_ratio,mean_boundary_distance,mean_normal_difference,mean_color_difference
scene0011_00,576,588,84,0.7058823529411765,0.02860228834851157,0.01582452654838562,0.04356881899348948
scene0011_00,577,596,41,0.6833333333333333,0.0332830554192386,0.054051967655740135,0.05717481614840103
scene0011_00,578,603,66,0.7252747252747253,0.0382764291187579,0.0008714731895562375,0.06703360888147444
scene0011_00,578,604,62,0.8732394366197183,0.03805192289573531,0.0013085046122151037,0.07019991978567335
scene0011_00,578,606,18,0.45,0.03859646038876639,0.0011559029420216878,0.039934321966332696
scene0011_00,578,610,47,0.5164835164835165,0.03803525246838306,0.0009466308228513028,0.05404985782769608
scene0011_00,578,625,15,0.12,0.035067128390073775,0.0017025152842203776,0.07002098144342501
scene0011_00,578,632,213,0.9141630901287554,0.03385934915760873,0.0030227949921513945,0.09310820095564627
scene0011_00,579,581,37,1.15625,0.03645895265445516,0.0013460130304903597,0.0409131786106406
scene0011_00,579,583,29,0.8285714285714286,0.027812412554590868,0.2512638609984825,0.10239688355218747
scene0011_00,579,594,49,0.7,0.028173884452909838,0.010601210350892981,0.13553122345510185
scene0011_00,579,601,46,1.1794871794871795,0.02637842829015268,0.24082565437192502,0.1472161948154478
scene0011_00,579,602,48,0.9230769230769231,0.0325379790738225,0.009029936045408249,0.08441547492596631
scene0011_00,580,581,57,1.78125,0.03270439610800199,0.001293446934014036,0.15086798840447477
scene0011_00,580,594,58,0.5576923076923077,0.029986938140515625,0.003969728946685791,0.20867850120050896
scene0011_00,580,600,35,0.7446808510638298,0.032116466680807726,0.002250862121582031,0.2530951772949525
scene0011_00,580,603,14,0.15384615384615385,0.035035833317254274,0.0017291264874594553,0.2539187754903521
scene0011_00,580,604,32,0.4507042253521127,0.03169828956015408,0.0009051356464624405,0.24654935987200588
scene0011_00,580,605,112,1.0769230769230769,0.030507973944103078,0.004980823291199548,0.09392485866140175
scene0011_00,581,594,3,0.09375,0.037086999664704,0.0016923944155375163,0.07282037784655888
scene0011_00,581,602,11,0.34375,0.03532425771382722,0.0009498867121609775,0.07096679542552341
scene0011_00,581,603,23,0.71875,0.037100208356328636,0.0006757559983626655,0.08065892375357774
scene0011_00,582,596,105,3.088235294117647,0.02495901639174138,0.5299138086182731,0.09775928485074213
scene0011_00,582,611,6,0.17647058823529413,0.02859284325192372,0.5291333099206289,0.22552191217740378
scene0011_00,583,594,56,1.6,0.025539875030517578,0.3428121304937771,0.12937348076541508
scene0011_00,583,597,109,3.1142857142857143,0.025010611960203002,0.5036683142732042,0.13721476445282135
scene0011_00,583,601,16,0.45714285714285713,0.025163987302221358,0.11815865337848663,0.20488371513783932
scene0011_00,584,688,34,0.3300970873786408,0.03848447097355828,0.0005057156085968018,0.3156481152948211
scene0011_00,584,691,14,0.13592233009708737,0.030924093510423387,0.1800062358379364,0.12249999653015818
scene0011_00,585,587,13,0.2765957446808511,0.02198632054317456,0.48267720295832706,0.18559776554600552
scene0011_00,585,589,41,1.5769230769230769,0.023114855287642014,0.6657151361791099,0.19515680185541873
scene0011_00,585,593,127,3.2564102564102564,0.025650395623107596,0.5899264845322436,0.29058658068002324
scene0011_00,585,595,74,1.48,0.023841886428763736,0.590339491496215,0.19345811285028183
scene0011_00,585,599,121,1.2872340425531914,0.026199804465017042,0.6211533891268013,0.3304158641575751
scene0011_00,586,601,8,0.3333333333333333,0.027557172812521458,0.10761674493551254,0.06820669444277883
scene0011_00,586,602,22,0.9166666666666666,0.03388608348640529,0.014955414967103437,0.10019595607776534
scene0011_00,586,610,45,1.875,0.036737145483493806,0.04700763093100654,0.04865637347619567
scene0011_00,587,650,75,1.5957446808510638,0.02794440884143114,0.16085150798161824,0.04153358957109352
scene0011_00,589,593,16,0.6153846153846154,0.027756386145483702,0.1158219575881958,0.07260043482529
scene0011_00,589,594,70,2.6923076923076925,0.030551458549286637,0.017524027824401857,0.05319627076387405
scene0011_00,589,595,20,0.7692307692307693,0.028848030511289834,0.08971725702285767,0.22838546722196043
scene0011_00,590,597,93,3.72,0.02291013570802827,0.6478578563659422,0.13456188678561198
scene0011_00,591,592,53,2.2083333333333335,0.029290718641483558,0.006643339148107564,0.05789537234056109
scene0011_00,591,598,31,0.8157894736842105,0.02941336990484307,0.005539553780709544,0.5204137925569329
scene0011_00,591,599,45,0.4787234042553192,0.0320874130146371,0.004510102007124159,0.022331951786246564
scene0011_00,591,600,26,0.5531914893617021,0.031702230541178815,0.0030365998928363505,0.08469179766969039
scene0011_00,591,605,13,0.11504424778761062,0.02652420153698096,0.0013136772009042592,0.6136621557749234
scene0011_00,592,600,13,0.5416666666666666,0.031728063351832904,0.002547809710869422,0.1347656841031634
scene0011_00,592,605,39,1.625,0.02812687563112913,0.006079177061716716,0.378402604888647
scene0011_00,593,594,57,1.4615384615384615,0.028558201434319478,0.19710567959567957,0.058026095999306755
scene0011_00,593,599,46,1.1794871794871795,0.027834815094652382,0.09772244484528252,0.03628248809431882
scene0011_00,594,595,84,1.68,0.02824177602971239,0.06852733237402779,0.1798592961415471
scene0011_00,594,597,41,0.7454545454545455,0.024969021585292933,0.4032508411058566,0.08337352395330261
scene0011_00,594,598,22,0.5789473684210527,0.026748066683384506,0.006051223386417736,0.3118673698468642
scene0011_00,594,599,21,0.22340425531914893,0.03229909753870396,0.018416884399595716,0.14272331291188797
scene0011_00,594,605,65,0.5241935483870968,0.02803300991654396,0.003127611600435697,0.18180460875424054
scene0011_00,596,611,24,0.42105263157894735,0.03508133154051999,0.014338637391726175,0.033617760811466724
scene0011_00,597,601,68,1.7435897435897436,0.023123497759704206,0.5549231399508083,0.1136230439399643
scene0011_00,598,599,54,1.4210526315789473,0.03100259960801513,0.007498948662369339,0.20529743698770525
scene0011_00,598,605,70,1.8421052631578947,0.02987448001014335,0.004014351538249424,0.12397599519629564
scene0011_00,600,604,53,1.127659574468085,0.03324404360621043,0.0012026271730099084,0.16341339657083154
scene0011_00,601,602,53,1.358974358974359,0.025023893962772388,0.2306949901130964,0.06646169094755403
scene0011_00,602,603,7,0.1346153846153846,0.037858283413308005,0.00031616006578717915,0.020572095111544644
scene0011_00,602,606,38,0.95,0.03565031603762978,0.0011002797829477412,0.05289636739823771
scene0011_00,602,610,6,0.11538461538461539,0.03765034613509973,0.0019031167030334473,0.09754528912405173
scene0011_00,603,604,77,1.0845070422535212,0.03533103921777242,0.001291388041013247,0.11779023558445662
scene0011_00,603,606,33,0.825,0.03981333683160218,0.0010829640157294996,0.05020303868999084
scene0011_00,606,610,24,0.6,0.03973162003482381,0.0008141721288363138,0.05388962896540761
scene0011_00,607,609,57,2.85,0.036276710889579955,0.0073753459411754945,0.01186543577268981
scene0011_00,607,624,9,0.45,0.036866415498985186,0.0690842072168986,0.06472882395610213
scene0011_00,607,628,34,1.7,0.03761009302209405,0.00859021263964036,0.013709674377049156
scene0011_00,607,630,4,0.2,0.040822713635861874,0.006123989820480347,0.012954707723110914
scene0011_00,608,620,144,3.5121951219512195,0.02490758826994958,0.5172781791124079,0.09457349983858876
scene0011_00,608,632,129,3.1463414634146343,0.024698669459064338,0.1275565554929334,0.05196176146070451
scene0011_00,609,612,114,3.257142857142857,0.029921122050533693,0.26449568438948245,0.014202917501199664
scene0011_00,609,613,52,1.0196078431372548,0.02844062988431408,0.2893146505722633,0.1719218384420786
scene0011_00,609,615,37,0.21893491124260356,0.032748086579345366,0.009788347257150186,0.016278264628773607
scene0011_00,609,624,20,0.8695652173913043,0.030970041919499636,0.016044425964355468,0.021922451932914554
scene0011_00,609,630,36,0.4186046511627907,0.03502690145331952,0.006716421908802456,0.009776995769546678
scene0011_00,610,625,47,0.5164835164835165,0.03175681169600563,0.19098262457137413,0.048077182556958274
scene0011_00,613,614,16,0.5333333333333333,0.0302009885199368,0.057365160435438156,0.05420796759426594
scene0011_00,613,615,90,1.7647058823529411,0.027551354307474362,0.1726468112733629,0.15013102523775565
scene0011_00,615,617,56,1.8064516129032258,0.03716686085265662,0.0060461291245051795,0.011609923738952992
scene0011_00,615,630,34,0.3953488372093023,0.034499287440934605,0.010071284630719353,0.01189969908035196
scene0011_00,616,617,38,1.2258064516129032,0.03717929389523832,0.03736973593109533,0.10054606731098734
scene0011_00,616,623,103,1.9074074074074074,0.022898480910988686,0.1454825227700391,0.08880889145386162
scene0011_00,616,627,11,0.4230769230769231,0.032312565059824425,0.05735843831842596,0.09222056005488742
scene0011_00,616,629,42,1.1666666666666667,0.022543952223800477,0.3732544907501766,0.06614974135022965
scene0011_00,616,630,31,0.5740740740740741,0.03521716666798438,0.050872771970687375,0.1022871230398455
scene0011_00,617,623,3,0.0967741935483871,0.03969205729663372,0.11676118771235149,0.21996989846229553
scene0011_00,617,627,42,1.6153846153846154,0.037036511958354994,0.0032797782194046747,0.014738979311438189
scene0011_00,617,630,10,0.3225806451612903,0.03851184099912643,0.0022751867771148683,0.01162701491266489
scene0011_00,618,621,116,3.515151515151515,0.027581344719911957,0.03461245781388776,0.02833769600918709
scene0011_00,618,624,27,1.173913043478261,0.02377335535776284,0.17884857345510413,0.06333894325696209
scene0011_00,618,628,15,0.45454545454545453,0.025521861823896565,0.17269877592722574,0.03915489617114266
scene0011_00,619,620,48,1.6551724137931034,0.02627643661495919,0.18743070090810457,0.23703577260797223
scene0011_00,619,623,66,2.2758620689655173,0.028341280056558775,0.02437110109762712,0.07594924032772807
scene0011_00,620,621,20,0.2777777777777778,0.02776579661294818,0.08118879497051239,0.1294324376154691
scene0011_00,620,623,48,0.6666666666666666,0.02671933451589818,0.1863629867633184,0.2838100658264011
scene0011_00,620,632,33,0.4583333333333333,0.02541417210842624,0.6539747841430433,0.09031013261075273
scene0011_00,621,622,92,1.3333333333333333,0.028272853749196813,0.36517273083977075,0.042722848671711174
scene0011_00,621,623,66,0.375,0.029735296174432293,0.05870027343432108,0.09180273851873635
scene0011_00,621,624,39,1.6956521739130435,0.024657255205779504,0.18573635052411985,0.0751783353730272
scene0011_00,621,625,32,0.256,0.028700460854452103,0.5534749496728182,0.10990063368808478
scene0011_00,621,628,47,1.0444444444444445,0.023735543405835297,0.22884886061891596,0.023682436088417122
scene0011_00,621,632,57,0.32386363636363635,0.028338800037377758,0.6190781300528008,0.10234362764382049
scene0011_00,622,624,18,0.782608695652174,0.027242826711800363,0.2121942705578274,0.2170145846903324
scene0011_00,622,625,67,0.9710144927536232,0.02726402718907417,0.28126165137362125,0.26573370709848493
scene0011_00,622,631,106,1.7666666666666666,0.027598991401423262,0.5349642623145625,0.061347474467079596
scene0011_00,623,628,5,0.1111111111111111,0.023984506726264954,0.03676995038986206,0.006855708453804255
scene0011_00,623,629,29,0.8055555555555556,0.02714690370164041,0.038282221761243095,0.08042570238868738
scene0011_00,623,630,86,1.0,0.022124063656773676,0.39117865853531414,0.022619680203713997
scene0011_00,624,628,25,1.0869565217391304,0.030643522813916205,0.08742959022521973,0.1538209569081664
scene0011_00,625,632,46,0.368,0.03334178783647392,0.01722553631533747,0.09277095011961849
scene0011_00,626,627,22,1.0476190476190477,0.03536839114332741,0.01494188742204146,0.0231696066277271
scene0011_00,627,629,19,0.7307692307692307,0.02972945668979695,0.10068046419244063,0.12216479115580257
scene0011_00,628,630,75,1.6666666666666667,0.026772451978176834,0.39197999715805054,0.05302791000033418
scene0011_00,633,654,54,1.08,0.039942128790749445,0.0015823664488615813,0.07791522600153392
scene0011_00,633,655,43,0.86,0.03843637308928856,0.0016420358835264695,0.032573144016570826
scene0011_00,633,659,28,0.56,0.04007257368149502,0.0005264537675040108,0.05976394179742783
scene0011_00,634,635,59,0.8309859154929577,0.03960875475431903,0.00033580145593416894,0.02607917984537149
scene0011_00,634,640,15,0.4411764705882353,0.04027379800875982,0.0003647764523824056,0.028919474873691797
scene0011_00,634,656,21,0.29577464788732394,0.041852214329299475,0.00024558532805669876,0.022889506005282913
scene0011_00,634,702,15,0.29411764705882354,0.038539853692054746,0.00012616713841756184,0.018063289718702434
scene0011_00,634,1188,29,0.4084507042253521,0.039095228923291994,0.0003042529369222707,0.020058125064804637
scene0011_00,634,1317,17,0.3469387755102041,0.040976985412485456,0.00020781334708718692,0.016802326146074954
scene0011_00,635,639,41,0.45054945054945056,0.039474966731376765,0.00028778430892200004,0.013015024125485159
scene0011_00,635,640,3,0.08823529411764706,0.03974483162164688,0.0002840757369995117,0.008800065920998653
scene0011_00,635,649,37,0.5138888888888888,0.03992053654951018,0.0003229138013478872,0.00778377236722893
scene0011_00,635,656,77,0.8461538461538461,0.03763696488428425,0.0005991311816426067,0.006147735894282723
scene0011_00,636,652,80,0.9302325581395349,0.0390212225727737,0.0007568113505840302,0.03574127324973233
scene0011_00,636,661,3,0.0625,0.03715891887744268,0.0005327264467875162,0.021170997992157936
scene0011_00,636,1117,13,0.52,0.04089484564386881,0.00016806675837590144,0.10257898657940902
scene0011_00,636,1125,10,0.15151515151515152,0.039212542958557604,0.00013296604156494142,0.025829394720494746
scene0011_00,636,1156,7,0.08139534883720931,0.04096641285078866,0.0002868516104561942,0.044160803114729266
scene0011_00,636,1171,10,0.13157894736842105,0.040563559718430044,0.00012019872665405273,0.07755655534565449
scene0011_00,637,642,46,1.3529411764705883,0.04054239748612694,0.0007450399191483208,0.013144424731802681
scene0011_00,637,656,48,1.411764705882353,0.03901132324244827,0.002520545075337092,0.010257932134360695
scene0011_00,637,659,24,0.7058823529411765,0.0400092596343408,0.0016506115595499675,0.012428349398154145
scene0011_00,638,648,46,0.71875,0.03857818557678357,0.0017432402009549348,0.019422276856620676
scene0011_00,638,667,20,0.3125,0.03944404758512974,0.0010584115982055664,0.017880009626969694
scene0011_00,638,668,44,0.6875,0.03693832943893292,0.014127124439586292,0.023931217967236244
scene0011_00,638,680,34,0.7391304347826086,0.03996188976966283,0.0009979412836187025,0.041681655552512145
scene0011_00,638,683,44,1.0,0.03569403142583641,0.03732382438399575,0.09127712882102722
scene0011_00,639,640,31,0.9117647058823529,0.04070710480934189,0.00036904696495302264,0.01118777728369159
scene0011_00,639,647,57,0.6263736263736264,0.03978535660395497,0.0006652526688157467,0.01908413429434101
scene0011_00,639,649,51,0.7083333333333334,0.038430870492376534,0.0011578073688581878,0.009248545087472188
scene0011_00,639,652,27,0.2647058823529412,0.03883007051492179,0.0003350134249086733,0.01159874004898248
scene0011_00,639,659,15,0.19230769230769232,0.04014275173346202,0.0028651873270670574,0.005886006991689404
scene0011_00,640,652,9,0.2647058823529412,0.03861490347319179,0.0003677209218343099,0.006561530210698645
scene0011_00,640,1131,32,0.9411764705882353,0.03971990308491513,0.0004917588084936142,0.010459039578563534
scene0011_00,640,1188,18,0.5294117647058824,0.04096860407541195,0.00015072690116034614,0.02177727020656069
scene0011_00,641,646,82,0.7735849056603774,0.03986373789063314,0.0033900236211171966,0.027228403157872578
scene0011_00,641,647,28,0.3076923076923077,0.039833149540105035,0.0009063013962336949,0.011833820026367903
scene0011_00,641,655,77,0.7777777777777778,0.03696865895642089,0.005440033875502549,0.022651007444319592
scene0011_00,641,661,51,1.0625,0.03979425939420859,0.0005914487090765261,0.010797487626619199
scene0011_00,641,662,32,0.9696969696969697,0.0403440868249163,0.0009727086871862411,0.019596622631070204
scene0011_00,642,643,9,0.23684210526315788,0.026374722106589213,0.6026899814605713,0.015239124703738425
scene0011_00,642,654,84,0.509090909090909,0.029605637836669172,0.16736968074526107,0.04068827957269691
scene0011_00,642,656,77,0.4666666666666667,0.038775419913135566,0.0005853849572020691,0.007834477604112842
scene0011_00,642,659,16,0.20512820512820512,0.04026987648103386,0.0012091882526874542,0.016472483592224307
scene0011_00,642,663,196,1.187878787878788,0.022426938908934897,0.5277036242947286,0.006408969890706393
scene0011_00,642,717,140,0.8484848484848485,0.023555131792090834,0.6263001761266164,0.04043152758385986
scene0011_00,642,723,12,0.19047619047619047,0.030821953279276688,0.15264579157034555,0.018881727029414225
scene0011_00,643,653,10,0.2631578947368421,0.025205939449369906,0.29699703454971316,0.009117031819187105
scene0011_00,643,663,33,0.868421052631579,0.026430420182419544,0.04558538668083422,0.008501399400164231
scene0011_00,643,717,173,4.552631578947368,0.02403958178141472,0.3692926743816089,0.012116028769803099
scene0011_00,643,719,10,0.4166666666666667,0.026460903231054544,0.2974502444267273,0.017101408960297704
scene0011_00,644,648,18,0.8181818181818182,0.03976606246497896,0.0019983218775855172,0.028599635930731893
scene0011_00,644,653,25,1.1363636363636365,0.03851190403103828,0.0032520604133605955,0.05579773172736168
scene0011_00,644,658,29,1.3181818181818181,0.02947042497067616,0.17865856145990305,0.05464880238287151
scene0011_00,644,663,16,0.7272727272727273,0.030997886264231056,0.1903008185327053,0.04793292908289004
scene0011_00,645,648,48,0.676056338028169,0.03857784629023323,0.005471191058556239,0.024299463654945914
scene0011_00,645,650,34,0.4788732394366197,0.03981620122623794,0.004971476162181181,0.012460042188382325
scene0011_00,645,651,46,0.647887323943662,0.03637144390655601,0.07075264920359073,0.021997956822261862
scene0011_00,645,658,48,0.676056338028169,0.030711112602148205,0.14751850565274557,0.019592271783039905
scene0011_00,645,667,20,0.28169014084507044,0.03794431202113628,0.0019488990306854247,0.013543147733435035
scene0011_00,646,662,16,0.48484848484848486,0.03899721708148718,0.00035051628947257996,0.030833430006168783
scene0011_00,646,664,3,0.10714285714285714,0.039863972614208855,7.410844167073567e-05,0.02087861408169071
scene0011_00,647,652,46,0.5054945054945055,0.039868098562178406,0.0014520922432775083,0.015230478809984483
scene0011_00,647,655,22,0.24175824175824176,0.0384856371039694,0.0027353411371057682,0.019866780335591597
scene0011_00,647,659,9,0.11538461538461539,0.03801500155693955,0.0017741057607862684,0.00939238764759567
scene0011_00,647,661,4,0.08333333333333333,0.043235547840595245,0.0003924816846847534,0.011307906126603484
scene0011_00,648,653,23,0.26744186046511625,0.04027678752722948,0.0018357556799183722,0.01832778978606929
scene0011_00,648,658,51,0.5425531914893617,0.03035733489064025,0.25261149453181847,0.032301266111579595
scene0011_00,648,667,8,0.10666666666666667,0.03905664454214275,7.297098636627197e-05,0.011401589377783239
scene0011_00,648,680,7,0.15217391304347827,0.039739636172141345,0.00013586453029087612,0.07887149322777987
scene0011_00,649,656,72,1.0,0.03779534967098799,0.0013302134142981635,0.00811819099342554
scene0011_00,649,659,53,0.7361111111111112,0.03929346490581081,0.005328854299941153,0.01064864311033403
scene0011_00,650,651,50,0.4854368932038835,0.03634447831660509,0.04724031090736389,0.021522281751967968
scene0011_00,650,665,38,0.6909090909090909,0.03980482879437899,0.0011634481580633867,0.015029541633434985
scene0011_00,650,667,50,0.6666666666666666,0.03932873722165823,0.007038326263427735,0.01852959637995809
scene0011_00,650,689,100,0.847457627118644,0.03667394775897265,0.023835646510124205,0.05082243805984035
scene0011_00,650,691,10,0.08771929824561403,0.03388976380228996,0.0011734187602996827,0.22903874889016151
scene0011_00,651,654,133,1.2912621359223302,0.026242677227390886,0.5876900930153696,0.03364018914184736
scene0011_00,651,658,26,0.2765957446808511,0.02711707496872315,0.24608741586024946,0.022401294509808604
scene0011_00,651,664,33,1.1785714285714286,0.03167997771930514,0.6769692807486563,0.03023727131640595
scene0011_00,651,665,8,0.14545454545454545,0.04045500373467803,0.04575265944004059,0.007922679011244327
scene0011_00,652,661,40,0.8333333333333334,0.03952742610126734,0.00021876841783523558,0.020203172601759432
scene0011_00,652,1131,115,0.5665024630541872,0.038537772712500196,0.0009343085081680962,0.011679681939194385
scene0011_00,652,1156,40,0.19704433497536947,0.03886686647310853,0.0012894287705421449,0.04267027111491188
scene0011_00,653,663,114,1.3255813953488371,0.029116599869571234,0.25378078274559557,0.019132554966123087
scene0011_00,653,666,25,0.2976190476190476,0.04046173371374607,0.0007232141494750977,0.01369994088076055
scene0011_00,653,680,4,0.08695652173913043,0.042748077772557735,0.00022111833095550537,0.0055631810100749135
scene0011_00,653,717,28,0.32558139534883723,0.03495891711541584,0.12189650322709765,0.02449838928545692
scene0011_00,654,655,37,0.37373737373737376,0.0386362633088956,0.002664018321681667,0.07223187412160474
scene0011_00,654,659,4,0.05128205128205128,0.04004462901502848,0.000521346926689148,0.05596603243611753
scene0011_00,654,660,109,4.36,0.023635142845947536,0.5065127851766184,0.011899039339393788
scene0011_00,654,662,7,0.21212121212121213,0.043866434799773354,0.0008872917720249721,0.09971324194754873
scene0011_00,654,663,21,0.11864406779661017,0.026985200121998787,0.5722432335217794,0.008825458231426421
scene0011_00,654,664,6,0.21428571428571427,0.029729070607572794,0.09344461560249329,0.020888533831263583
scene0011_00,655,659,38,0.48717948717948717,0.035817513928601614,0.010422156045311376,0.03559040874365325
scene0011_00,655,662,14,0.42424242424242425,0.040772504705403535,0.00046122074127197266,0.01674091742773141
scene0011_00,656,659,6,0.07692307692307693,0.0380797324081262,0.005477339029312134,0.008960805445288619
scene0011_00,656,692,26,0.4,0.041894612045815356,0.00034827910936795746,0.016484184360776383
scene0011_00,656,698,6,0.2,0.03667405620217323,0.001749873161315918,0.007629417426263292
scene0011_00,656,702,3,0.058823529411764705,0.04119482139746348,0.0002415776252746582,0.015426714749385914
scene0011_00,656,720,58,0.2857142857142857,0.03834950088940818,0.0018254713765506086,0.017288855184672464
scene0011_00,656,723,24,0.38095238095238093,0.03980837521764139,0.00021255513032277426,0.006218495807843283
scene0011_00,657,666,52,0.6666666666666666,0.0343455164335095,0.09409683828170483,0.024815049385114644
scene0011_00,657,695,28,1.3333333333333333,0.03044564084016851,0.2866647584097726,0.012436399469152093
scene0011_00,657,707,20,0.8333333333333334,0.041657513938844204,0.012311369180679321,0.010263753507751971
scene0011_00,657,718,90,1.2328767123287672,0.024598292690805264,0.3954570485485925,0.03522693694103509
scene0011_00,657,722,36,0.46153846153846156,0.03080969935076104,0.151131025618977,0.011419816492384093
scene0011_00,657,732,39,0.5,0.029954441321583893,0.10871158654873188,0.10027092462405562
scene0011_00,657,745,46,0.6764705882352942,0.02386541904517166,0.481362319510916,0.030497531851996548
scene0011_00,658,663,45,0.4787234042553192,0.03391612254910999,0.030439786116282144,0.03031428047041926
scene0011_00,660,663,19,0.76,0.03050600506953503,0.6116120187859786,0.00928117463512248
scene0011_00,662,664,39,1.3928571428571428,0.03925640226747745,0.0014727344879737268,0.034742227325645775
scene0011_00,663,717,8,0.04519774011299435,0.025507168378680944,0.060798317193984985,0.010787785984575748
scene0011_00,664,665,45,1.6071428571428572,0.026999407354742287,0.6645885096655951,0.030785198664913575
scene0011_00,666,680,36,0.782608695652174,0.03897714573476049,0.001128305991490682,0.009984906678760631
scene0011_00,666,707,15,0.625,0.04039335163931052,0.004833531379699707,0.014789712739487489
scene0011_00,666,717,42,0.5,0.039134282663109754,0.004923157748721894,0.007701503722706721
scene0011_00,666,732,13,0.15476190476190477,0.03773295549819103,0.0027606762372530424,0.062396809100531615
scene0011_00,667,668,12,0.16,0.03897526037568847,0.0006900529066721598,0.01559941346446673
scene0011_00,667,677,4,0.05333333333333334,0.03975711017847061,0.0006087124347686768,0.06733501993585378
scene0011_00,667,679,65,1.5116279069767442,0.03808017565080753,0.007163881338559664,0.018901806510984897
scene0011_00,667,689,22,0.29333333333333333,0.0362072933295911,0.009884278882633556,0.020097680686211043
scene0011_00,668,675,3,0.04,0.04135634874304136,0.0067121585210164385,0.009681693899134794
scene0011_00,668,677,66,0.88,0.03399576091518005,0.012135450587128147,0.06962617814442086
scene0011_00,668,683,46,1.0454545454545454,0.025648332362913567,0.16969275733698969,0.03858742975305928
scene0011_00,669,672,118,2.95,0.02315314983065098,0.7164914067518913,0.012094919484945298
scene0011_00,669,673,9,0.2571428571428571,0.023547384784453444,0.1689186692237854,0.02159175690677431
scene0011_00,669,681,68,1.7,0.025739212273893988,0.14682421964757583,0.019967441683333805
scene0011_00,669,682,21,0.525,0.02707832120358944,0.6814105340412685,0.01822182046072114
scene0011_00,669,730,6,0.16666666666666666,0.021524781361222267,0.03443145751953125,0.12406852220495541
scene0011_00,669,732,14,0.35,0.023078231140971184,0.2531992665358952,0.037286694128332395
scene0011_00,669,759,12,0.5,0.022608968041216333,0.6814880619446436,0.0578300718528529
scene0011_00,670,675,69,1.864864864864865,0.026577036044951798,0.0771196925121805,0.05209515375031185
scene0011_00,670,678,40,1.0810810810810811,0.024628614820539952,0.6712108805775643,0.03297762582078576
scene0011_00,670,690,38,1.027027027027027,0.02514936917118336,0.16733729368761965,0.33554600159588616
scene0011_00,671,735,8,0.2,0.030194354942068458,0.3857667148113251,0.0554390090983361
scene0011_00,671,743,3,0.15,0.03332242680092653,0.19208067655563354,0.013459540282686552
scene0011_00,671,754,98,2.45,0.025593968170067788,0.30812344684892773,0.028947713751611964
scene0011_00,672,682,46,1.0,0.027172264217844477,0.10683246021685393,0.03478925082954052
scene0011_00,672,730,46,1.2777777777777777,0.02251119636323141,0.6414190984290579,0.020399867359589298
scene0011_00,672,734,46,0.5348837209302325,0.028314036762584812,0.6594245433807373,0.014965198103986357
scene0011_00,672,735,107,0.5071090047393365,0.02289996342298305,0.6891978566891679,0.05110020888751703
scene0011_00,672,736,16,0.1797752808988764,0.02380151438410394,0.4288976229727268,0.04291051410837099
scene0011_00,672,744,5,0.03597122302158273,0.03628495968878269,0.1919542908668518,0.2989476203918457
scene0011_00,672,757,9,0.225,0.026086125729812518,0.558271136548784,0.06056218904753526
scene0011_00,672,758,40,0.8,0.02219633930362761,0.45557265877723696,0.04635109986411408
scene0011_00,672,759,77,3.2083333333333335,0.026702229889085542,0.060743246759687154,0.06454568614203532
scene0011_00,672,760,125,1.6025641025641026,0.028689958222210408,0.10291662073135376,0.09346145391091705
scene0011_00,672,761,45,1.5517241379310345,0.025280768910629883,0.42835606071684096,0.024204746111192638
scene0011_00,673,675,92,2.6285714285714286,0.026974346549452646,0.15787242352962494,0.015129305305890739
scene0011_00,673,678,34,0.9714285714285714,0.027646525598624173,0.6357583964572233,0.04728348209413097
scene0011_00,673,681,3,0.08571428571428572,0.026582274585962296,0.5001548926035563,0.03561417479068041
scene0011_00,673,682,98,2.8,0.024610319265107414,0.5621505203295727,0.03877869201348905
scene0011_00,674,677,21,0.875,0.028955641158279918,0.16813491071973527,0.03502633158738414
scene0011_00,674,678,79,3.2916666666666665,0.026409712042423743,0.5330692823929123,0.044281767569246545
scene0011_00,674,686,38,1.5833333333333333,0.028198722651914546,0.23018183049402738,0.006422587394665338
scene0011_00,674,687,8,0.3333333333333333,0.035733069060370326,0.03817777335643768,0.0038447746192105114
scene0011_00,675,677,5,0.050505050505050504,0.042572861164808275,0.009189116954803466,0.015288794366642832
scene0011_00,675,678,136,0.49635036496350365,0.023077544122797382,0.606419047450318,0.05702934088527828
scene0011_00,675,681,59,0.28502415458937197,0.02798145056023436,0.01924188662383516,0.04139436724185312
scene0011_00,675,684,18,0.5142857142857142,0.02492326135850615,0.4093223445945316,0.16009911770621935
scene0011_00,675,690,7,0.1206896551724138,0.024320613060678755,0.24420183045523508,0.16687370943171637
scene0011_00,676,677,83,1.5961538461538463,0.027596052433083575,0.3688918323401945,0.018432843106159245
scene0011_00,676,678,126,2.423076923076923,0.026001493032607768,0.5466663752283368,0.048704073361549825
scene0011_00,676,685,31,1.24,0.029053708688626365,0.5534900946001853,0.34214926607185797
scene0011_00,676,691,19,0.36538461538461536,0.03518735156639626,0.0886956108243842,0.29887227361139496
scene0011_00,677,678,5,0.050505050505050504,0.03611603826284408,0.7318817496299743,0.039459921233355996
scene0011_00,677,679,13,0.3023255813953488,0.038688222806041055,0.0009092138363764837,0.07581657104982206
scene0011_00,677,683,10,0.22727272727272727,0.03599680680781603,0.05513993501663208,0.019485933100804688
scene0011_00,677,686,19,0.3220338983050847,0.030596141703426838,0.13832874047128776,0.012409166310374675
scene0011_00,677,689,18,0.18181818181818182,0.03333011352353626,0.013377123408847384,0.18139897949165767
scene0011_00,677,691,17,0.1717171717171717,0.03012591304586214,0.09072784465901992,0.3870900290853837
